"address","camera_id","violation_date","violations","x_coordinate","y_coordinate","latitude","longitude","location"
"8043 W ADDISON ST","CHI175","2024-11-20T00:00:00.000","2","1121638.4975817108","1922906.5376653895","41.944873638","-87.8283169441","
,  
(41.94487363802818, -87.82831694409394)"
"819 E 71ST ST","CHI181","2024-11-20T00:00:00.000","22","1182997.3312854005","1858057.7142980907","41.7657113817","-87.6048097325","
,  
(41.76571138173127, -87.60480973249847)"
"8318 S ASHLAND AVE","CHI169","2024-11-20T00:00:00.000","67","1167083.227060742","1849460.2612748065","41.7424738546","-87.66338548","
,  
(41.74247385456547, -87.66338547998558)"
"8345 S ASHLAND AVE","CHI168","2024-11-20T00:00:00.000","77","1167170.4936343955","1849194.1169244647","41.7417416514","-87.6630733293","
,  
(41.741741651401504, -87.66307332925098)"
"901 N CLARK ST","CHI189","2024-11-20T00:00:00.000","63","1175408.4556964743","1906675.3496308222","41.8992952004","-87.6311686897","
,  
(41.89929520044758, -87.63116868965828)"
"9618 S EWING AVE","CHI142","2024-11-20T00:00:00.000","37","1202074.8768194823","1841844.576675849","41.7207568056","-87.5354367874","
,  
(41.72075680558273, -87.53543678735923)"
"10318 S INDIANAPOLIS","CHI120","2024-11-19T00:00:00.000","118","1203645.3681409052","1837056.1445740415","41.7075769029","-87.5298482611","
,  
(41.70757690291348, -87.52984826112849)"
"10540 S WESTERN AVE","CHI205","2024-11-19T00:00:00.000","281","1162221.8859141476","1834493.545657301","41.7015052147","-87.6816127025","
,  
(41.7015052146955, -87.68161270250792)"
"1110 S PULASKI RD","CHI163","2024-11-19T00:00:00.000","4","1149841.1659435236","1894930.8090932155","41.8676027224","-87.7253827433","
,  
(41.86760272243294, -87.7253827433152)"
"1111 N HUMBOLDT","CHI010","2024-11-19T00:00:00.000","90",,,,,
"11153 S VINCENNES","CHI022","2024-11-19T00:00:00.000","1","1167028.7529459803","1830593.6014770656","41.6907019513","-87.664122385","
,  
(41.690701951255015, -87.66412238501842)"
"1117 S PULASKI RD","CHI162","2024-11-19T00:00:00.000","2","1149923.1404806604","1894858.183193096","41.867401835","-87.7250836879","
,  
(41.867401834997956, -87.72508368792016)"
"1142 W IRVING PARK","CHI095","2024-11-19T00:00:00.000","108","1167789.5287388086","1926747.1065649993","41.9545408662","-87.6585725214","
,  
(41.95454086624301, -87.65857252142276)"
"115 N OGDEN","CHI077","2024-11-19T00:00:00.000","39","1166484.9018621591","1900735.486524538","41.8831915214","-87.6641146996","
,  
(41.883191521391076, -87.66411469955516)"
"1226 N WESTERN AVE","CHI128","2024-11-19T00:00:00.000","2","1160143.276466612","1908203.2737334757","41.9038171028","-87.6871949978","
,  
(41.90381710275111, -87.6871949977686)"
"1229 N WESTERN AVE","CHI127","2024-11-19T00:00:00.000","1","1160222.6680053838","1908226.0930037003","41.9038780793","-87.6869027418","
,  
(41.90387807933294, -87.68690274176198)"
"1274 E 83RD ST","CHI197","2024-11-19T00:00:00.000","88","1186301.9570541515","1850255.5776988424","41.7442241239","-87.5929434461","
,  
(41.744224123888785, -87.5929434460756)"
"1306 W 76TH ST","CHI185","2024-11-19T00:00:00.000","19","1168832.950330641","1854443.2996242687","41.7561104345","-87.6568309216","
,  
(41.75611043446001, -87.6568309216276)"
"1315 W GARFIELD BLVD","CHI121","2024-11-19T00:00:00.000","67","1168444.5300116292","1868118.4348061245","41.7936450914","-87.6578607639","
,  
(41.793645091444645, -87.6578607639445)"
"1334 W GARFIELD BLVD","CHI119","2024-11-19T00:00:00.000","25","1168211.2885383484","1868328.4656455282","41.7942264664","-87.6587099989","
,  
(41.79422646635146, -87.65870999891658)"
"1444 W DIVISION ST","CHI183","2024-11-19T00:00:00.000","3","1166380.9049323467","1908131.7217342404","41.9034895486","-87.6642848009","
,  
(41.90348954857849, -87.66428480094734)"
"1455 W DIVISION ST","CHI182","2024-11-19T00:00:00.000","7","1166307.3747693452","1908050.2678170986","41.9032676069","-87.664557225","
,  
(41.9032676068914, -87.66455722501276)"
"1507 W 83rd ST","CHI170","2024-11-19T00:00:00.000","5","1167695.1703263535","1849654.229221654","41.7429930349","-87.6611377597","
,  
(41.742993034938884, -87.66113775973551)"
"1635 N ASHLAND AVE","CHI112","2024-11-19T00:00:00.000","6","1165462.4811301879","1911110.82578422","41.911684016","-87.66757343","
,  
(41.91168401599584, -87.66757342998466)"
"1732 W 99TH ST","CHI206","2024-11-19T00:00:00.000","20","1166262.9192543097","1839079.6743212147","41.7140054275","-87.6666856694","
,  
(41.714005427493355, -87.66668566940687)"
"1754 N PULASKI RD","CHI157","2024-11-19T00:00:00.000","22","1149394.77705002","1911607.8003694206","41.9133748305","-87.7265885999","
,  
(41.91337483050126, -87.72658859994081)"
"1817 N CLARK ST","CHI187","2024-11-19T00:00:00.000","28","1174582.9321404307","1912516.156213117","41.9153411546","-87.6340258928","
,  
(41.91534115459032, -87.63402589284036)"
"1901 E 75TH ST","CHI138","2024-11-19T00:00:00.000","31","1190192.1101504255","1855579.523137741","41.7587407701","-87.5785185904","
,  
(41.758740770124234, -87.57851859043261)"
"19 W CHICAGO AVE","CHI133","2024-11-19T00:00:00.000","1","1176000.0084841065","1905682.0049274792","41.8965561071","-87.6290259038","
,  
(41.89655610710888, -87.62902590382873)"
"2080 W PERSHING","CHI005","2024-11-19T00:00:00.000","21","1163048.1432631493","1878842.85060012","41.8231888247","-87.677348795","
,  
(41.823188824691925, -87.67734879498818)"
"2108 S WESTERN AVE","CHI135","2024-11-19T00:00:00.000","25","1160653.5763730938","1889897.0580010898","41.8535726224","-87.6858278546","
,  
(41.853572622430164, -87.6858278546488)"
"2109 E 87TH ST","CHI145","2024-11-19T00:00:00.000","4","1191794.8194300127","1847666.1661950282","41.7369870912","-87.5729011781","
,  
(41.7369870911534, -87.57290117806258)"
"2115 S WESTERN AVE","CHI134","2024-11-19T00:00:00.000","38","1160735.3255668455","1889829.2793510796","41.8533849388","-87.685529682","
,  
(41.85338493884992, -87.68552968203949)"
"215 E 63RD ST","CHI146","2024-11-19T00:00:00.000","21","1178876.8159665985","1863250.9681009087","41.7800569869","-87.6197547204","
,  
(41.78005698693417, -87.6197547203603)"
"2223 N KEDZIE BLVD","CHI198","2024-11-19T00:00:00.000","29","1154709.7260906366","1914731.3143818786","41.921841178","-87.7069786863","
,  
(41.92184117800613, -87.70697868625032)"
"2432 N ASHLAND","CHI092","2024-11-19T00:00:00.000","21","1165215.7881245073","1916401.754298868","41.926207903","-87.6683289771","
,  
(41.92620790295943, -87.66832897708693)"
"2443 N ASHLAND","CHI091","2024-11-19T00:00:00.000","41","1165293.1598807825","1916479.2217672328","41.9264188313","-87.668042465","
,  
(41.926418831263994, -87.66804246498943)"
"2448 N CLYBOURN AVE","CHI090","2024-11-19T00:00:00.000","16","1164505.928359546","1916376.376809816","41.9261533429","-87.6709380872","
,  
(41.926153342916486, -87.67093808722792)"
"2501 W IRVING PARK RD","CHI201","2024-11-19T00:00:00.000","31","1158988.8595321514","1926443.4351555866","41.9538931601","-87.6909334682","
,  
(41.95389316007357, -87.69093346821148)"
"2513 W 55TH","CHI070","2024-11-19T00:00:00.000","9","1160431.7488699337","1868077.6747288725","41.7937022494","-87.687244272","
,  
(41.79370224937009, -87.68724427195639)"
"2550 W 79TH","CHI067","2024-11-19T00:00:00.000","3","1160502.556225173","1852230.0317325331","41.750212593","-87.6874210629","
,  
(41.75021259302275, -87.6874210628529)"
"2638 W FULLERTON AVE","CHI186","2024-11-19T00:00:00.000","83","1158219.8166890144","1915889.9611416713","41.9249495132","-87.69404988","
,  
(41.92494951317252, -87.6940498799996)"
"2700 W 103RD ST","CHI207","2024-11-19T00:00:00.000","31","1160174.0098889226","1836280.2060984615","41.7064504078","-87.6890624788","
,  
(41.70645040781588, -87.68906247880868)"
"2705 W IRVING PARK","CHI079","2024-11-19T00:00:00.000","78","1157555.242825448","1926426.2114758298","41.9538752646","-87.6962040886","
,  
(41.95387526461699, -87.69620408862693)"
"2712 W IRVING PARK","CHI080","2024-11-19T00:00:00.000","21","1157447.913673397","1926504.6367308777","41.9540926571","-87.6965965017","
,  
(41.954092657149786, -87.6965965016668)"
"2900 W OGDEN","CHI021","2024-11-19T00:00:00.000","125","1157135.9195352618","1892361.6758972397","41.8604078645","-87.6986720988","
,  
(41.86040786445197, -87.69867209877323)"
"2912 W ROOSEVELT","CHI020","2024-11-19T00:00:00.000","25","1157040.2126622736","1894612.12813304","41.8665852831","-87.6989623749","
,  
(41.86658528313424, -87.69896237494204)"
"2917 W ROOSEVELT","CHI019","2024-11-19T00:00:00.000","65","1156991.6184733408","1894531.1384087186","41.8663640242","-87.6991429665","
,  
(41.866364024167034, -87.69914296647906)"
"2928 S HALSTED","CHI117","2024-11-19T00:00:00.000","6","1171407.142701029","1885330.6176069423","41.8408126259","-87.6464926105","
,  
(41.84081262592384, -87.64649261049526)"
"3034 W FOSTER","CHI025","2024-11-19T00:00:00.000","36","1155157.9246200474","1934429.0282307658","41.9758840401","-87.7048011234","
,  
(41.9758840401294, -87.70480112338926)"
"3047 W JACKSON BLVD","CHI122","2024-11-19T00:00:00.000","11","1155924.8039339692","1898487.6911603252","41.8772427738","-87.7029526886","
,  
(41.877242773826396, -87.7029526885659)"
"3100 W AUGUSTA","CHI011","2024-11-19T00:00:00.000","31","1155438.362612354","1906531.350675229","41.8993251407","-87.7045223455","
,  
(41.89932514072566, -87.70452234551168)"
"3130 N ASHLAND AVE","CHI172","2024-11-19T00:00:00.000","9","1165057.8015331912","1920991.3854401633","41.9388054675","-87.6687787793","
,  
(41.93880546751142, -87.66877877931208)"
"3137 W PETERSON","CHI024","2024-11-19T00:00:00.000","68","1154183.2872748068","1939668.8349302167","41.9902819136","-87.7082446257","
,  
(41.9902819135942, -87.70824462568225)"
"3230 N MILWAUKEE AVE","CHI087","2024-11-19T00:00:00.000","12","1149738.8857552786","1921203.2860512706","41.9396990071","-87.7250743392","
,  
(41.93969900713657, -87.72507433916897)"
"324 E ILLINOIS ST","CHI126","2024-11-19T00:00:00.000","11","1178721.7050713035","1903728.7290699715","41.891134484","-87.61908944","
,  
(41.89113448402406, -87.61908943995478)"
"324 S KEDZIE AVE","CHI123","2024-11-19T00:00:00.000","5","1155057.7681046256","1898246.7154413776","41.8765989423","-87.7061426786","
,  
(41.87659894232968, -87.70614267856668)"
"3314 W 16TH ST","CHI195","2024-11-19T00:00:00.000","5","1154435.8791336128","1891885.511377019","41.8591555578","-87.708596046","
,  
(41.85915555784436, -87.70859604599919)"
"3450 W 71ST","CHI015","2024-11-19T00:00:00.000","19","1154377.9836231924","1857351.5907188945","41.7643909569","-87.7097284198","
,  
(41.76439095689881, -87.70972841983624)"
"3521 N WESTERN","CHI026","2024-11-19T00:00:00.000","3","1159788.4405741375","1923417.775809662","41.9455740909","-87.6880778526","
,  
(41.945574090874274, -87.68807785258112)"
"3534 N WESTERN","CHI027","2024-11-19T00:00:00.000","1","1159704.098937127","1923558.7180794394","41.9459625868","-87.6883839639","
,  
(41.9459625867886, -87.68838396394528)"
"3535 E 95TH ST","CHI140","2024-11-19T00:00:00.000","7","1201486.2558581512","1842590.389225195","41.7228183224","-87.5375674653","
,  
(41.722818322421595, -87.53756746533104)"
"3542 E 95TH ST","CHI141","2024-11-19T00:00:00.000","25","1201629.2799941981","1842674.1793697935","41.7230446198","-87.5370407583","
,  
(41.72304461975978, -87.5370407583455)"
"3601 N MILWAUKEE AVE","CHI190","2024-11-19T00:00:00.000","5","1146851.198365017","1923627.8432700282","41.9464079356","-87.7356254157","
,  
(41.946407935599396, -87.73562541572448)"
"3646 W MADISON","CHI009","2024-11-19T00:00:00.000","42","1151844.8744554345","1899804.753327747","41.8809381864","-87.7178984486","
,  
(41.88093818643283, -87.71789844857646)"
